customer_id,company_name,company_size,industry,signup_date,region,ARR,plan_type,onboarding_completion_days,customer_health_score,acquisition_channel,account_manager
CUS-05354,Jackson Inc,501-1000,Media,2025-06-19,LATAM,16331,Growth,19,79,Event,Marcus Chase
CUS-05355,Reeves-Hernandez,1001-5000,Healthcare,2022-11-15,North America,32197,Growth,12,17,Partner,Brent Smith
CUS-05356,"Short, Jackson and Thompson",1-50,Manufacturing,2022-06-22,APAC,58896,Growth,11,75,Inbound,Amanda White
CUS-05357,"Acosta, Mcdonald and Sanchez",201-500,Finance,2024-03-09,EMEA,10191,Starter,6,57,Inbound,Jeffery Garza
CUS-05358,"Clark, Reynolds and Flowers",5000+,Manufacturing,2023-09-26,LATAM,285942,Enterprise,9,72,Referral,Mr. Sean Simmons
CUS-05359,White LLC,501-1000,Education,2023-04-15,North America,372323,Enterprise,48,54,Outbound,Lisa Nolan
CUS-05360,Lowery and Sons,1-50,Manufacturing,2023-05-22,North America,31777,Growth,2,37,Outbound,Jeffery Garza
CUS-05361,"Richardson, Hughes and Russell",201-500,Manufacturing,2023-08-05,APAC,215360,Professional,18,81,Partner,Elizabeth Martinez
CUS-05362,Hampton and Sons,1001-5000,Retail,2024-06-26,North America,8900,Starter,3,55,Referral,Amanda White
CUS-05363,Thompson Inc,201-500,Retail,2022-09-16,North America,21329,Growth,16,65,Outbound,Brent Smith
CUS-05364,"Kerr, Adams and Johnson",1001-5000,Manufacturing,2022-09-26,North America,100754,Professional,19,68,Event,Dominique Alexander
CUS-05365,Rodriguez and Sons,201-500,Finance,2024-12-14,APAC,34802,Growth,20,74,Referral,Andrew Conway
CUS-05366,Klein PLC,1-50,Professional Services,2022-12-16,North America,456564,Enterprise,14,65,Referral,Amanda White
CUS-05367,Cole and Sons,1-50,Finance,2022-02-28,APAC,130280,Professional,25,64,Content,Todd Shah
CUS-05368,Thompson and Sons,1-50,Logistics,2022-03-13,EMEA,64436,Growth,14,59,Outbound,Elizabeth Martinez
CUS-05369,Simmons-Mercado,51-200,Professional Services,2024-01-01,North America,81182,Professional,33,66,Referral,Andrew Conway
CUS-05370,"Aguilar, Rollins and Rocha",1001-5000,Manufacturing,2023-10-29,North America,7864,Starter,13,72,Paid Search,Patrick Smith
CUS-05371,"Stevens, Alvarado and Love",501-1000,Healthcare,2024-09-02,North America,16984,Growth,2,43,Referral,Jeffery Garza
CUS-05372,"Nguyen, Chen and Booker",501-1000,Media,2024-08-14,EMEA,40969,Growth,9,32,Event,Mark Perez
CUS-05373,Reynolds Ltd,501-1000,Logistics,2025-01-12,EMEA,23824,Growth,25,40,Partner,Dawn Moore
CUS-05374,"Rodriguez, Schneider and Cole",201-500,Real Estate,2023-07-12,EMEA,136632,Professional,17,80,Referral,Robert Morris
CUS-05375,Ware PLC,51-200,Healthcare,2025-01-28,North America,27362,Growth,16,60,Inbound,Patrick Smith
CUS-05376,Benjamin-Griffin,1001-5000,Technology,2024-06-30,EMEA,182958,Professional,17,46,Content,Robert Morris
CUS-05377,"Villanueva, Mendez and Griffith",201-500,Technology,2022-10-04,APAC,60548,Professional,12,71,Event,Andrew Adams
CUS-05378,Mcdonald-Foster,201-500,Media,2025-01-09,EMEA,46491,Growth,9,57,Paid Search,Jeffery Garza
CUS-05379,Peterson PLC,5000+,Real Estate,2022-12-29,APAC,137210,Professional,50,78,Referral,Andrew Adams
CUS-05380,Baxter PLC,201-500,Media,2025-04-25,North America,12024,Starter,3,63,Inbound,Andrew Conway
CUS-05381,Schaefer Ltd,1001-5000,Education,2025-05-08,APAC,6764,Starter,6,89,Inbound,Kristin Gutierrez
CUS-05382,"Fletcher, Hill and Garcia",1001-5000,Education,2024-07-24,North America,39140,Growth,12,44,Paid Search,Robert Brown
CUS-05383,"Cross, Thompson and Hudson",51-200,Healthcare,2025-03-01,North America,33976,Growth,19,34,Outbound,Dawn Moore
CUS-05384,Perez-Roman,1-50,Professional Services,2024-06-09,APAC,5270,Starter,10,60,Outbound,Andrew Conway
CUS-05385,"Meyer, Reeves and Stephenson",5000+,Media,2024-12-08,LATAM,172529,Professional,29,84,Referral,Lisa Bennett
CUS-05386,Vasquez Ltd,201-500,Manufacturing,2024-12-29,EMEA,28797,Growth,1,42,Partner,Kristin Gutierrez
CUS-05387,"Marshall, Thomas and Anderson",1-50,Manufacturing,2023-09-27,North America,54580,Growth,9,42,Referral,Robert Morris
CUS-05388,Cooke Inc,201-500,Professional Services,2023-12-13,North America,366224,Enterprise,28,79,Partner,Andrew Adams
CUS-05389,Stephens PLC,201-500,Real Estate,2024-09-13,EMEA,141032,Professional,40,95,Referral,Jeffery Garza
CUS-05390,Shepherd-Jacobs,501-1000,Logistics,2025-01-10,APAC,277575,Enterprise,34,60,Paid Search,Brent Smith
CUS-05391,Spears Ltd,5000+,Manufacturing,2023-04-11,North America,10779,Starter,11,53,Inbound,Amber Robertson
CUS-05392,"Bauer, Chavez and Johnston",1001-5000,Media,2022-07-03,APAC,105167,Professional,32,41,Outbound,Amanda White
CUS-05393,"Yang, Johns and Sullivan",5000+,Education,2024-06-23,North America,334844,Enterprise,79,71,Partner,Mark Perez
CUS-05394,Hernandez-Jones,1-50,Technology,2023-09-23,APAC,73769,Professional,53,68,Content,Patrick Smith
CUS-05395,Parker-Bray,501-1000,Manufacturing,2024-01-20,LATAM,34185,Professional,17,92,Outbound,Dominique Alexander
CUS-05396,Spencer-Curry,51-200,Media,2024-04-24,North America,24173,Growth,4,51,Outbound,Dawn Moore
CUS-05397,Parsons-Jones,51-200,Healthcare,2023-06-17,North America,12778,Starter,7,62,Referral,Robert Morris
CUS-05398,Adams Group,501-1000,Media,2022-11-15,APAC,19944,Growth,19,50,Partner,Patrick Smith
CUS-05399,Burke-Crane,201-500,Finance,2023-09-14,EMEA,21443,Growth,10,63,Content,Patrick Smith
CUS-05400,Powers PLC,1001-5000,Healthcare,2022-01-22,EMEA,226949,Enterprise,55,98,Paid Search,Mark Perez
CUS-05401,Morales and Sons,1-50,Media,2022-01-01,EMEA,10758,Starter,10,78,Partner,Mark Perez
CUS-05402,Clark-Wright,501-1000,Logistics,2024-12-07,North America,274303,Enterprise,79,98,Referral,Robert Young
CUS-05403,Brooks-Medina,1-50,Logistics,2022-10-07,APAC,574814,Enterprise,42,79,Inbound,Amanda White
CUS-05404,Patel-Guzman,51-200,Finance,2023-12-06,North America,12932,Starter,7,48,Referral,Todd Shah
CUS-05405,Jackson PLC,201-500,Logistics,2023-08-11,LATAM,34858,Growth,8,66,Referral,Lisa Bennett
CUS-05406,Archer-Gaines,201-500,Healthcare,2024-08-18,North America,417093,Enterprise,23,80,Outbound,Andrew Adams
CUS-05407,"Martinez, Williams and Vasquez",201-500,Healthcare,2024-12-31,APAC,287118,Enterprise,84,79,Inbound,Amber Robertson
CUS-05408,Green-Miller,5000+,Manufacturing,2022-01-18,North America,24886,Growth,2,51,Paid Search,Brent Smith
CUS-05409,Lindsey Ltd,501-1000,Retail,2024-10-04,North America,41683,Growth,15,50,Partner,Dawn Moore
CUS-05410,"Young, Sosa and Phillips",51-200,Technology,2024-09-04,North America,44743,Growth,11,53,Referral,Jeffery Garza
CUS-05411,Phillips-Martinez,51-200,Technology,2023-09-06,APAC,127863,Professional,34,86,Inbound,Lisa Bennett
CUS-05412,Johnson Inc,201-500,Manufacturing,2022-01-19,EMEA,27565,Growth,10,79,Partner,Kristin Gutierrez
CUS-05413,Larson-Rivera,201-500,Retail,2024-05-31,APAC,87200,Professional,40,98,Event,Mark Perez
CUS-05414,"Johnson, Bailey and Evans",201-500,Real Estate,2023-08-23,North America,7217,Starter,6,58,Outbound,Mr. Sean Simmons
CUS-05415,Taylor-Marshall,51-200,Finance,2025-05-07,EMEA,13085,Starter,11,40,Referral,Amanda White
CUS-05416,"Dalton, Stone and Davis",501-1000,Real Estate,2023-04-19,APAC,16358,Growth,15,54,Inbound,Amber Robertson
CUS-05417,Williams Ltd,1-50,Professional Services,2022-01-15,North America,15026,Growth,8,59,Partner,Amanda White
CUS-05418,"Bradford, Bennett and Smith",201-500,Media,2025-01-27,North America,16112,Growth,17,84,Paid Search,Robert Brown
CUS-05419,"Sanders, Scott and Phillips",501-1000,Logistics,2024-02-05,EMEA,15353,Growth,16,72,Referral,Mr. Sean Simmons
CUS-05420,"Baird, Knox and Williams",51-200,Professional Services,2023-01-22,North America,52260,Growth,13,41,Paid Search,Andrew Adams
CUS-05421,Wallace Ltd,1001-5000,Education,2024-04-23,North America,13170,Starter,4,51,Paid Search,Robert Morris
CUS-05422,"Donovan, Mitchell and Pruitt",201-500,Real Estate,2025-02-22,EMEA,21365,Growth,18,39,Content,Andrew Adams
CUS-05423,Long-Love,501-1000,Technology,2024-06-14,North America,361351,Enterprise,33,82,Paid Search,Dawn Moore
CUS-05424,Levy-Mosley,201-500,Education,2024-03-19,EMEA,54286,Growth,9,51,Inbound,Amanda White
CUS-05425,Mcpherson-Harris,1001-5000,Education,2023-05-27,LATAM,38718,Growth,16,52,Content,Robert Morris
CUS-05426,Howard-Pearson,501-1000,Healthcare,2022-12-01,EMEA,209600,Professional,25,41,Inbound,Patrick Smith
CUS-05427,"Roberts, Ortiz and Douglas",201-500,Education,2024-03-09,EMEA,360299,Enterprise,11,85,Inbound,Amber Robertson
CUS-05428,Sullivan PLC,51-200,Retail,2024-02-14,North America,7951,Starter,4,70,Inbound,Lisa Bennett
CUS-05429,"Welch, Camacho and Ruiz",1-50,Professional Services,2023-03-28,APAC,68496,Professional,32,59,Outbound,Andrew Adams
CUS-05430,Crawford Inc,51-200,Finance,2023-06-23,North America,100831,Professional,24,67,Referral,Elizabeth Martinez
CUS-05431,Lynch-Henderson,5000+,Retail,2022-06-12,EMEA,138767,Professional,26,62,Partner,Mr. Sean Simmons
CUS-05432,Harris-Serrano,201-500,Media,2024-05-14,LATAM,10353,Starter,7,48,Inbound,Lisa Nolan
CUS-05433,Phillips and Sons,1001-5000,Media,2023-05-06,EMEA,88217,Professional,33,57,Partner,Lisa Bennett
CUS-05434,Rodriguez-Cruz,51-200,Retail,2024-11-24,EMEA,15524,Starter,7,35,Partner,Danny Smith
CUS-05435,Barrera Inc,201-500,Manufacturing,2025-06-09,North America,120335,Professional,1,90,Event,Dawn Moore
CUS-05436,Garcia and Sons,5000+,Professional Services,2023-07-11,North America,96108,Professional,27,30,Outbound,Mark Perez
CUS-05437,Smith PLC,1-50,Retail,2023-08-07,APAC,7647,Starter,5,59,Inbound,Mr. Sean Simmons
CUS-05438,"Lewis, Massey and Jones",201-500,Professional Services,2024-12-25,North America,343048,Enterprise,55,78,Outbound,Amanda White
CUS-05439,Deleon-Porter,1001-5000,Logistics,2023-07-05,EMEA,11799,Starter,9,76,Outbound,Kenneth Carlson
CUS-05440,Russell Inc,5000+,Retail,2024-04-25,North America,285375,Enterprise,31,70,Referral,Mark Perez
CUS-05441,Navarro and Sons,1001-5000,Education,2023-01-21,APAC,21104,Growth,14,56,Partner,Mark Perez
CUS-05442,Johnson-Mckay,1001-5000,Education,2022-05-21,North America,8453,Starter,8,39,Outbound,Elizabeth Martinez
CUS-05443,Cooper Inc,501-1000,Real Estate,2023-01-09,EMEA,9829,Starter,6,57,Outbound,Lisa Bennett
CUS-05444,Ruiz-Hughes,51-200,Finance,2022-10-07,EMEA,604304,Enterprise,26,63,Outbound,Mark Perez
CUS-05445,"Cole, Marshall and Duncan",501-1000,Technology,2023-08-17,EMEA,6663,Starter,3,35,Content,Dawn Moore
CUS-05446,Sanchez-Riley,5000+,Logistics,2022-08-15,North America,10826,Starter,6,40,Outbound,Robert Morris
CUS-05447,"Hernandez, Davis and Bailey",201-500,Logistics,2024-07-21,EMEA,29491,Growth,10,47,Event,Patrick Smith
CUS-05448,"Frank, Knight and Franklin",51-200,Retail,2025-06-19,North America,92332,Professional,6,54,Referral,Jeffery Garza
CUS-05449,Mason and Sons,201-500,Retail,2024-07-16,North America,55702,Growth,9,63,Inbound,Elizabeth Martinez
CUS-05450,Powell-Ray,501-1000,Media,2023-07-12,North America,10288,Starter,3,49,Content,Todd Shah
CUS-05451,Stewart-Howard,51-200,Healthcare,2025-06-29,EMEA,23606,Growth,18,70,Event,Amanda White
CUS-05452,Steele-Weaver,501-1000,Healthcare,2024-10-04,North America,13649,Starter,2,54,Referral,Marcus Chase
CUS-05453,"Phillips, Mcknight and Benjamin",201-500,Manufacturing,2023-01-20,LATAM,13302,Starter,10,33,Partner,Andrew Conway
CUS-05454,Silva-Hernandez,201-500,Manufacturing,2023-10-19,EMEA,22893,Growth,26,30,Referral,Robert Brown
CUS-05455,Meyer Group,51-200,Retail,2022-02-09,North America,65867,Professional,19,54,Outbound,Andrew Conway
CUS-05456,Roach and Sons,51-200,Manufacturing,2022-11-08,EMEA,11545,Starter,5,63,Inbound,Patrick Smith
CUS-05457,"Aguirre, Li and Carter",501-1000,Healthcare,2022-04-12,APAC,32127,Growth,19,73,Paid Search,Andrew Adams
CUS-05458,"Brown, Ferguson and Mosley",201-500,Professional Services,2024-12-31,North America,27565,Growth,20,76,Paid Search,Christopher Hughes
CUS-05459,"Miranda, Patel and Kerr",51-200,Real Estate,2022-02-15,EMEA,542740,Enterprise,44,86,Inbound,Danny Smith
CUS-05460,Marshall LLC,51-200,Professional Services,2023-01-16,EMEA,304791,Enterprise,45,90,Event,Andrew Adams
CUS-05461,Blackburn Inc,51-200,Education,2022-07-29,North America,115899,Professional,23,76,Referral,Dawn Moore
CUS-05462,"Perez, Ward and Johnson",201-500,Real Estate,2023-08-01,APAC,15085,Starter,4,79,Inbound,Marcus Chase
CUS-05463,Cortez-Alvarado,5000+,Education,2023-07-06,North America,8881,Starter,9,56,Partner,Christopher Hughes
CUS-05464,"Crane, Alvarez and Moore",501-1000,Media,2022-09-14,North America,17134,Growth,14,91,Partner,Marcus Chase
CUS-05465,Wilkerson Ltd,1001-5000,Manufacturing,2024-06-16,APAC,28224,Growth,9,52,Event,Dawn Moore
CUS-05466,Garcia-Green,201-500,Professional Services,2022-01-17,EMEA,34726,Growth,14,52,Paid Search,Brent Smith
CUS-05467,"Bryant, Brown and Moreno",201-500,Professional Services,2023-04-22,APAC,142056,Professional,23,67,Inbound,Andrew Adams
CUS-05468,Jackson PLC,51-200,Logistics,2022-07-04,EMEA,312474,Enterprise,110,73,Referral,Todd Shah
CUS-05469,Singh-Mccoy,501-1000,Manufacturing,2022-11-05,APAC,685404,Enterprise,49,69,Event,Lisa Nolan
CUS-05470,Jackson and Sons,201-500,Retail,2022-01-31,APAC,20628,Growth,18,70,Event,Kenneth Carlson
CUS-05471,"Castillo, Foster and Garcia",501-1000,Finance,2024-10-07,North America,105913,Professional,32,68,Inbound,Amanda White
CUS-05472,Lee-Walker,201-500,Retail,2023-03-21,APAC,29890,Growth,13,52,Partner,Todd Shah
CUS-05473,Bennett PLC,1-50,Finance,2023-12-02,EMEA,16024,Starter,8,46,Paid Search,Dominique Alexander
CUS-05474,Ward Inc,51-200,Education,2024-05-10,North America,59704,Professional,30,88,Outbound,Amanda White
CUS-05475,"Hansen, Rodriguez and Parker",501-1000,Media,2023-10-01,EMEA,11606,Starter,13,56,Partner,Kenneth Carlson
CUS-05476,Newman-Ayala,51-200,Professional Services,2024-10-17,North America,29837,Growth,13,36,Event,James Smith
CUS-05477,Williams-Wilson,51-200,Professional Services,2024-01-31,APAC,55503,Growth,1,84,Inbound,Todd Shah
CUS-05478,Berry Ltd,1001-5000,Technology,2024-08-07,EMEA,74827,Professional,52,76,Paid Search,Christopher Hughes
CUS-05479,"Harrison, Lloyd and Reyes",501-1000,Healthcare,2022-03-06,LATAM,115646,Professional,22,79,Outbound,Jeffery Garza
CUS-05480,Morales-Williams,1-50,Finance,2023-11-08,North America,24237,Growth,14,75,Inbound,Danny Smith
CUS-05481,"Scott, Jones and Chaney",1-50,Retail,2022-06-14,EMEA,106804,Professional,21,84,Outbound,Brent Smith
CUS-05482,Garrett Inc,51-200,Logistics,2022-10-27,North America,28559,Growth,10,48,Inbound,Amanda White
CUS-05483,Rivers Group,201-500,Real Estate,2022-04-25,EMEA,28401,Growth,7,45,Inbound,Andrew Conway
CUS-05484,"Park, Sellers and Ashley",501-1000,Technology,2023-06-30,EMEA,49877,Professional,5,98,Referral,Dominique Alexander
CUS-05485,"Stout, Lane and Rodriguez",51-200,Education,2024-03-14,EMEA,115616,Professional,19,59,Inbound,Amanda Adkins
CUS-05486,"Hebert, Velasquez and Smith",1001-5000,Media,2022-05-27,APAC,256760,Enterprise,66,79,Content,Mr. Sean Simmons
CUS-05487,Myers-Barnes,1-50,Technology,2025-01-17,APAC,6765,Starter,2,76,Partner,Mr. Sean Simmons
CUS-05488,"White, Cole and Horne",51-200,Logistics,2024-08-20,North America,58022,Professional,33,63,Partner,Lisa Bennett
CUS-05489,"Holloway, Sweeney and Conner",5000+,Logistics,2023-01-07,North America,69100,Professional,53,64,Partner,Amanda Adkins
CUS-05490,Manning PLC,1-50,Healthcare,2023-01-29,EMEA,446792,Enterprise,61,87,Referral,Andrew Conway
CUS-05491,Lee PLC,1001-5000,Finance,2023-05-28,EMEA,11711,Starter,3,55,Partner,Andrew Adams
CUS-05492,Lopez-Cole,501-1000,Real Estate,2024-02-21,North America,126150,Professional,32,77,Inbound,Christopher Hughes
CUS-05493,Berry Group,1-50,Professional Services,2022-01-26,EMEA,69806,Professional,38,68,Paid Search,Dominique Alexander
CUS-05494,Williams LLC,201-500,Healthcare,2022-09-07,North America,35037,Growth,21,54,Partner,Dawn Moore
CUS-05495,"Harris, Cooper and Johnson",201-500,Manufacturing,2023-05-25,North America,26203,Growth,15,57,Inbound,Todd Shah
CUS-05496,Rogers Inc,1001-5000,Media,2024-02-28,APAC,45395,Growth,17,79,Partner,Kenneth Carlson
CUS-05497,Moss-Richard,201-500,Logistics,2024-06-26,North America,116079,Professional,37,65,Referral,Dawn Moore
CUS-05498,Price-Allen,201-500,Real Estate,2023-05-22,North America,298015,Enterprise,68,80,Outbound,Kristin Gutierrez
CUS-05499,"Santiago, Marshall and Johnston",1-50,Media,2022-03-10,North America,143936,Professional,31,55,Event,Kristin Gutierrez
CUS-05500,Lang-Johnson,501-1000,Finance,2023-02-12,APAC,119431,Professional,20,98,Referral,Marcus Chase
CUS-05501,Wall and Sons,51-200,Retail,2024-08-01,LATAM,20001,Growth,19,66,Referral,Mr. Sean Simmons
CUS-05502,"Lindsey, Kelly and Simmons",1-50,Media,2022-07-12,EMEA,5571,Starter,5,57,Partner,Mr. Sean Simmons
CUS-05503,Bell-Lopez,5000+,Logistics,2024-12-03,North America,6239,Starter,14,65,Content,Elizabeth Martinez
CUS-05504,Evans PLC,51-200,Real Estate,2023-03-03,LATAM,57885,Growth,10,54,Outbound,Robert Morris
CUS-05505,Smith-Fernandez,1-50,Healthcare,2024-08-26,EMEA,22779,Growth,18,79,Referral,Brent Smith
CUS-05506,"Parker, Duncan and Rivas",501-1000,Finance,2024-03-07,APAC,19283,Starter,3,29,Outbound,Andrew Conway
CUS-05507,Gibson-Browning,1001-5000,Retail,2023-10-02,APAC,22369,Growth,11,52,Referral,Amber Robertson
CUS-05508,"Jones, Ortiz and Sims",1-50,Finance,2023-10-24,North America,21550,Growth,10,49,Inbound,Robert Young
CUS-05509,"Rhodes, Fernandez and Jimenez",1-50,Media,2022-11-21,EMEA,44222,Growth,6,33,Inbound,Robert Brown
CUS-05510,Collins-Wright,1-50,Education,2022-03-28,North America,44933,Growth,10,54,Event,Mark Perez
CUS-05511,"Phillips, Freeman and Yates",1-50,Media,2025-01-30,North America,12148,Starter,8,51,Partner,Dawn Moore
CUS-05512,Mccormick Group,501-1000,Professional Services,2024-12-02,APAC,475119,Enterprise,49,57,Outbound,Marcus Chase
CUS-05513,"Jordan, Richardson and Edwards",201-500,Technology,2022-09-08,APAC,283258,Enterprise,81,55,Referral,Patrick Smith
CUS-05514,Pearson and Sons,501-1000,Finance,2023-06-03,EMEA,133850,Professional,17,70,Referral,Marcus Chase
CUS-05515,"Blake, Perry and Nolan",201-500,Media,2024-09-12,EMEA,10876,Starter,8,50,Inbound,Lisa Nolan
CUS-05516,"Shields, York and Schroeder",501-1000,Real Estate,2023-09-04,North America,87999,Professional,21,66,Inbound,Patrick Smith
CUS-05517,Smith Ltd,201-500,Media,2023-02-11,North America,103367,Professional,40,51,Content,James Smith
CUS-05518,"Spencer, Wilson and Schroeder",1001-5000,Real Estate,2024-01-09,North America,144951,Professional,36,64,Referral,Amanda White
CUS-05519,Watson Group,201-500,Professional Services,2022-04-17,EMEA,11470,Starter,9,42,Outbound,Lisa Bennett
CUS-05520,Johns LLC,501-1000,Media,2023-03-23,EMEA,46990,Professional,26,71,Event,Kenneth Carlson
CUS-05521,Walton LLC,201-500,Media,2022-08-20,North America,512272,Enterprise,84,65,Partner,Amanda Adkins
CUS-05522,"Flores, Jones and Clark",201-500,Education,2023-04-29,LATAM,132993,Professional,9,69,Outbound,Amanda Adkins
CUS-05523,Rice Inc,1001-5000,Finance,2024-06-08,North America,87575,Professional,32,50,Inbound,Patrick Smith
CUS-05524,Campbell-Horton,1-50,Technology,2023-10-27,APAC,33856,Growth,14,41,Outbound,Robert Brown
CUS-05525,Barnett-French,201-500,Professional Services,2022-01-31,EMEA,33808,Growth,18,70,Paid Search,Andrew Conway
CUS-05526,"Chung, Howard and Ramirez",501-1000,Media,2022-12-09,North America,5002,Starter,6,63,Inbound,Elizabeth Martinez
CUS-05527,Miller-Hahn,501-1000,Healthcare,2023-07-20,APAC,86885,Professional,16,64,Inbound,Lisa Nolan
CUS-05528,Gallegos-Clark,201-500,Technology,2025-04-12,EMEA,8807,Starter,3,52,Paid Search,Kenneth Carlson
CUS-05529,Hendrix PLC,201-500,Technology,2022-09-03,EMEA,30744,Growth,13,55,Inbound,James Smith
CUS-05530,Bonilla Ltd,51-200,Healthcare,2024-03-21,EMEA,27037,Growth,12,78,Referral,Amber Robertson
CUS-05531,"Jones, Blair and Grimes",1001-5000,Media,2023-05-13,North America,40986,Growth,18,58,Inbound,James Smith
CUS-05532,Strickland Ltd,51-200,Education,2022-01-19,EMEA,7534,Starter,9,44,Referral,Jeffery Garza
CUS-05533,Cherry-Browning,501-1000,Finance,2022-03-28,LATAM,137510,Professional,28,84,Outbound,Dawn Moore
CUS-05534,Martin-Sullivan,1-50,Retail,2025-04-05,North America,124049,Professional,28,58,Inbound,Andrew Conway
CUS-05535,Williams-Reilly,51-200,Retail,2024-08-31,North America,16099,Starter,9,54,Referral,Kristin Gutierrez
CUS-05536,Dixon-Cochran,51-200,Professional Services,2025-05-06,APAC,18346,Starter,6,36,Referral,Christopher Hughes
